3/3/2010,1850.24
3/4/2010,1857.2
3/5/2010,1883.28
3/8/2010,1883.29
3/9/2010,1886.6
3/10/2010,1895.38
3/11/2010,1903.68
3/12/2010,1903.29
3/15/2010,1904.19
3/16/2010,1919.02
3/17/2010,1930.22
3/18/2010,1929.63
3/19/2010,1919.8
3/22/2010,1929.64
3/23/2010,1943.7
3/24/2010,1933.04
3/25/2010,1929.75
3/26/2010,1931.18
3/29/2010,1942.51
3/30/2010,1942.81
3/31/2010,1936.48
4/1/2010,1950.91
4/5/2010,1966.44
4/6/2010,1969.76
4/7/2010,1959.04
4/8/2010,1965.72
4/9/2010,1978.86
4/12/2010,1982.4
4/13/2010,1983.91
4/14/2010,2006.06
4/15/2010,2007.74
4/16/2010,1975.36
4/19/2010,1984.32
4/20/2010,2000.33
4/21/2010,1998.31
4/22/2010,2002.93
4/23/2010,2017.19
4/26/2010,2008.55
4/27/2010,1961.6
4/28/2010,1974.63
4/29/2010,2000.34
4/30/2010,1967.05
5/3/2010,1992.87
5/4/2010,1945.37
5/5/2010,1933.25
5/6/2010,1870.95
5/7/2010,1842.32
5/10/2010,1923.39
5/11/2010,1917.25
5/12/2010,1944.25
5/13/2010,1920.76
5/14/2010,1884.67
5/17/2010,1887.11
5/18/2010,1860.65
5/19/2010,1851.28
5/20/2010,1779.3
5/21/2010,1806.05
5/24/2010,1782.77
5/25/2010,1783.4
5/26/2010,1773.65
5/27/2010,1832.61
5/28/2010,1809.98
6/1/2010,1778.99
6/2/2010,1825.25
6/3/2010,1832.72
6/4/2010,1769.72
6/7/2010,1745.87
6/8/2010,1765.29
6/9/2010,1754.91
6/10/2010,1806.69
6/11/2010,1815.26
6/14/2010,1812.02
6/15/2010,1854.61
6/16/2010,1853.62
6/17/2010,1856.25
6/18/2010,1858.7
6/21/2010,1851.55
6/22/2010,1822.05
6/23/2010,1816.65
6/24/2010,1786.13
6/25/2010,1791.24
6/28/2010,1787.94
6/29/2010,1732.55
6/30/2010,1715.23
7/1/2010,1709.77
7/2/2010,1701.86
7/6/2010,1710.97
7/7/2010,1765.42
7/8/2010,1782.1
7/9/2010,1794.94
7/12/2010,1796.3
7/13/2010,1824.07
7/14/2010,1823.82
7/15/2010,1826
7/16/2010,1773.43
7/19/2010,1784.06
7/20/2010,1804.48
7/21/2010,1781.6
7/22/2010,1821.76
7/23/2010,1836.75
7/26/2010,1857.34
7/27/2010,1855.39
7/28/2010,1842.66
7/29/2010,1835.29
7/30/2010,1835.4
8/2/2010,1875.85
8/3/2010,1866.87
8/4/2010,1878.81
8/5/2010,1876.51
8/6/2010,1869.77
8/9/2010,1880.06
8/10/2010,1868.88
8/11/2010,1817.13
8/12/2010,1807.61
8/13/2010,1800.39
8/16/2010,1800.7
8/17/2010,1823.18
8/18/2010,1826.14
8/19/2010,1795.24
8/20/2010,1788.67
8/23/2010,1781.47
8/24/2010,1755.65
8/25/2010,1761.62
8/26/2010,1748.14
8/27/2010,1777.6
8/30/2010,1751.79
8/31/2010,1752.55
9/1/2010,1804.46
9/2/2010,1820.98
9/3/2010,1845.1
9/7/2010,1824.05
9/8/2010,1836.21
9/9/2010,1845.09
9/10/2010,1854.1
9/13/2010,1875.41
9/14/2010,1874.07
9/15/2010,1880.74
9/16/2010,1880.37
9/17/2010,1881.93
9/20/2010,1910.6
